DATE,NASDAQ:AAPL,#REF!,NASDAQ:GOOG,#REF!,NASDAQ:MSFT,#REF!,NASDAQ:TSLA,#REF!,NYSE:GM,#REF!,NYSE:F,#REF!,TSE:TD,,TSE:BNS,,TSE:RY,
8/16/2016 16:00:00,27.35,11/7/2016 16:00:00,39.13,8/16/2016 16:00:00,57.44,8/16/2016 16:00:00,14.91,8/16/2016 16:00:00,31.71,8/16/2016 16:00:00,12.34,8/24/2016 16:00:00,57.56,8/22/2016 16:00:00,66.65,8/30/2016 16:00:00,81.79,
8/17/2016 16:00:00,27.31,11/8/2016 16:00:00,39.53,8/17/2016 16:00:00,57.56,8/17/2016 16:00:00,14.88,8/17/2016 16:00:00,31.85,8/17/2016 16:00:00,12.39,8/25/2016 16:00:00,57.5,8/23/2016 16:00:00,67.35,8/31/2016 16:00:00,81.53,
8/18/2016 16:00:00,27.27,11/9/2016 16:00:00,39.27,8/18/2016 16:00:00,57.6,8/18/2016 16:00:00,14.9,8/18/2016 16:00:00,31.55,8/18/2016 16:00:00,12.33,8/26/2016 16:00:00,57.29,8/24/2016 16:00:00,68.59,9/1/2016 16:00:00,81.46,
8/19/2016 16:00:00,27.34,11/10/2016 16:00:00,38.13,8/19/2016 16:00:00,57.62,8/19/2016 16:00:00,15,8/19/2016 16:00:00,31.83,8/19/2016 16:00:00,12.39,8/29/2016 16:00:00,58.06,8/25/2016 16:00:00,68.87,9/2/2016 16:00:00,81.5,
8/22/2016 16:00:00,27.13,11/11/2016 16:00:00,37.7,8/22/2016 16:00:00,57.67,8/22/2016 16:00:00,14.86,8/22/2016 16:00:00,31.87,8/22/2016 16:00:00,12.36,8/30/2016 16:00:00,58.7,8/26/2016 16:00:00,68.93,9/6/2016 16:00:00,81.6,
8/23/2016 16:00:00,27.21,11/14/2016 16:00:00,36.8,8/23/2016 16:00:00,57.89,8/23/2016 16:00:00,14.99,8/23/2016 16:00:00,31.9,8/23/2016 16:00:00,12.42,8/31/2016 16:00:00,58.52,8/29/2016 16:00:00,68.86,9/7/2016 16:00:00,81.38,
8/24/2016 16:00:00,27.01,11/15/2016 16:00:00,37.92,8/24/2016 16:00:00,57.95,8/24/2016 16:00:00,14.84,8/24/2016 16:00:00,31.78,8/24/2016 16:00:00,12.3,9/1/2016 16:00:00,58.67,8/30/2016 16:00:00,69.93,9/8/2016 16:00:00,81.06,
8/25/2016 16:00:00,26.89,11/16/2016 16:00:00,38.22,8/25/2016 16:00:00,58.17,8/25/2016 16:00:00,14.73,8/25/2016 16:00:00,31.54,8/25/2016 16:00:00,12.47,9/2/2016 16:00:00,58.77,8/31/2016 16:00:00,69.81,9/9/2016 16:00:00,80.72,
8/26/2016 16:00:00,26.74,11/17/2016 16:00:00,38.56,8/26/2016 16:00:00,58.03,8/26/2016 16:00:00,14.67,8/26/2016 16:00:00,31.53,8/26/2016 16:00:00,12.38,9/6/2016 16:00:00,58.7,9/1/2016 16:00:00,70.08,9/12/2016 16:00:00,80.7,
8/29/2016 16:00:00,26.71,11/18/2016 16:00:00,38.03,8/29/2016 16:00:00,58.1,8/29/2016 16:00:00,14.35,8/29/2016 16:00:00,31.81,8/29/2016 16:00:00,12.47,9/7/2016 16:00:00,58.48,9/2/2016 16:00:00,70.49,9/13/2016 16:00:00,80.18,
8/30/2016 16:00:00,26.5,11/21/2016 16:00:00,38.46,8/30/2016 16:00:00,57.89,8/30/2016 16:00:00,14.09,8/30/2016 16:00:00,31.67,8/30/2016 16:00:00,12.55,9/8/2016 16:00:00,58.18,9/6/2016 16:00:00,70.62,9/14/2016 16:00:00,80.11,
8/31/2016 16:00:00,26.53,11/22/2016 16:00:00,38.41,8/31/2016 16:00:00,57.46,8/31/2016 16:00:00,14.13,8/31/2016 16:00:00,31.92,8/31/2016 16:00:00,12.6,9/9/2016 16:00:00,58.07,9/7/2016 16:00:00,70.7,9/15/2016 16:00:00,81.36,
9/1/2016 16:00:00,26.68,11/23/2016 16:00:00,38.05,9/1/2016 16:00:00,57.59,9/1/2016 16:00:00,13.38,9/1/2016 16:00:00,31.8,9/1/2016 16:00:00,12.44,9/12/2016 16:00:00,57.97,9/8/2016 16:00:00,70.32,9/16/2016 16:00:00,80.76,
9/2/2016 16:00:00,26.93,11/25/2016 16:00:00,38.08,9/2/2016 16:00:00,57.67,9/2/2016 16:00:00,13.19,9/2/2016 16:00:00,32.16,9/2/2016 16:00:00,12.5,9/13/2016 16:00:00,57.33,9/9/2016 16:00:00,69.76,9/19/2016 16:00:00,80.76,
9/6/2016 16:00:00,26.93,11/28/2016 16:00:00,38.41,9/6/2016 16:00:00,57.61,9/6/2016 16:00:00,13.52,9/6/2016 16:00:00,32.12,9/6/2016 16:00:00,12.67,9/14/2016 16:00:00,56.99,9/12/2016 16:00:00,69.61,9/20/2016 16:00:00,81.06,
9/7/2016 16:00:00,27.09,11/29/2016 16:00:00,38.54,9/7/2016 16:00:00,57.66,9/7/2016 16:00:00,13.45,9/7/2016 16:00:00,31.89,9/7/2016 16:00:00,12.7,9/15/2016 16:00:00,57.55,9/13/2016 16:00:00,68.64,9/21/2016 16:00:00,81.6,
9/8/2016 16:00:00,26.38,11/30/2016 16:00:00,37.9,9/8/2016 16:00:00,57.43,9/8/2016 16:00:00,13.16,9/8/2016 16:00:00,31.71,9/8/2016 16:00:00,12.73,9/16/2016 16:00:00,57.18,9/14/2016 16:00:00,68.88,9/22/2016 16:00:00,81.88,
9/9/2016 16:00:00,25.78,12/1/2016 16:00:00,37.4,9/9/2016 16:00:00,56.21,9/9/2016 16:00:00,12.96,9/9/2016 16:00:00,30.48,9/9/2016 16:00:00,12.38,9/19/2016 16:00:00,57.28,9/15/2016 16:00:00,70.06,9/23/2016 16:00:00,81.4,
9/12/2016 16:00:00,26.36,12/2/2016 16:00:00,37.53,9/12/2016 16:00:00,57.05,9/12/2016 16:00:00,13.22,9/12/2016 16:00:00,31.18,9/12/2016 16:00:00,12.7,9/20/2016 16:00:00,57.6,9/16/2016 16:00:00,69.9,9/26/2016 16:00:00,80.89,
9/13/2016 16:00:00,26.99,12/5/2016 16:00:00,38.13,9/13/2016 16:00:00,56.53,9/13/2016 16:00:00,13.07,9/13/2016 16:00:00,30.94,9/13/2016 16:00:00,12.38,9/21/2016 16:00:00,57.88,9/19/2016 16:00:00,70,9/27/2016 16:00:00,80.75,
9/14/2016 16:00:00,27.94,12/6/2016 16:00:00,37.96,9/14/2016 16:00:00,56.26,9/14/2016 16:00:00,13.09,9/14/2016 16:00:00,30.71,9/14/2016 16:00:00,12.14,9/22/2016 16:00:00,58.24,9/20/2016 16:00:00,70.43,9/28/2016 16:00:00,81.46,
9/15/2016 16:00:00,28.89,12/7/2016 16:00:00,38.56,9/15/2016 16:00:00,57.19,9/15/2016 16:00:00,13.36,9/15/2016 16:00:00,31.12,9/15/2016 16:00:00,12.11,9/23/2016 16:00:00,58.16,9/21/2016 16:00:00,70.73,9/29/2016 16:00:00,81.23,
9/16/2016 16:00:00,28.73,12/8/2016 16:00:00,38.82,9/16/2016 16:00:00,57.25,9/16/2016 16:00:00,13.69,9/16/2016 16:00:00,30.97,9/16/2016 16:00:00,12.11,9/26/2016 16:00:00,57.82,9/22/2016 16:00:00,71.1,9/30/2016 16:00:00,81.26,
9/19/2016 16:00:00,28.4,12/9/2016 16:00:00,39.46,9/19/2016 16:00:00,56.93,9/19/2016 16:00:00,13.76,9/19/2016 16:00:00,31.72,9/19/2016 16:00:00,12.11,9/27/2016 16:00:00,57.91,9/23/2016 16:00:00,70.47,10/3/2016 16:00:00,80.95,
9/20/2016 16:00:00,28.39,12/12/2016 16:00:00,39.46,9/20/2016 16:00:00,56.81,9/20/2016 16:00:00,13.64,9/20/2016 16:00:00,31.65,9/20/2016 16:00:00,12,9/28/2016 16:00:00,58.33,9/26/2016 16:00:00,70.43,10/4/2016 16:00:00,81.15,
9/21/2016 16:00:00,28.39,12/13/2016 16:00:00,39.81,9/21/2016 16:00:00,57.76,9/21/2016 16:00:00,13.68,9/21/2016 16:00:00,32.11,9/21/2016 16:00:00,12.09,9/29/2016 16:00:00,58.28,9/27/2016 16:00:00,70.09,10/5/2016 16:00:00,81.62,
9/22/2016 16:00:00,28.66,12/14/2016 16:00:00,39.85,9/22/2016 16:00:00,57.82,9/22/2016 16:00:00,13.76,9/22/2016 16:00:00,32.39,9/22/2016 16:00:00,12.18,9/30/2016 16:00:00,58.24,9/28/2016 16:00:00,70.77,10/6/2016 16:00:00,82.12,
9/23/2016 16:00:00,28.18,12/15/2016 16:00:00,39.89,9/23/2016 16:00:00,57.43,9/23/2016 16:00:00,13.83,9/23/2016 16:00:00,32.12,9/23/2016 16:00:00,12.17,10/3/2016 16:00:00,58.28,9/29/2016 16:00:00,70.63,10/7/2016 16:00:00,81.9,
9/26/2016 16:00:00,28.22,12/16/2016 16:00:00,39.54,9/26/2016 16:00:00,56.9,9/26/2016 16:00:00,13.93,9/26/2016 16:00:00,31.8,9/26/2016 16:00:00,12.01,10/4/2016 16:00:00,58.42,9/30/2016 16:00:00,69.52,10/11/2016 16:00:00,82.03,
9/27/2016 16:00:00,28.27,12/19/2016 16:00:00,39.71,9/27/2016 16:00:00,57.95,9/27/2016 16:00:00,13.72,9/27/2016 16:00:00,31.6,9/27/2016 16:00:00,11.98,10/5/2016 16:00:00,58.18,10/3/2016 16:00:00,69.43,10/12/2016 16:00:00,82.11,
9/28/2016 16:00:00,28.49,12/20/2016 16:00:00,39.82,9/28/2016 16:00:00,58.03,9/28/2016 16:00:00,13.75,9/28/2016 16:00:00,31.9,9/28/2016 16:00:00,12.09,10/6/2016 16:00:00,58.16,10/4/2016 16:00:00,69.52,10/13/2016 16:00:00,82.61,
9/29/2016 16:00:00,28.05,12/21/2016 16:00:00,39.73,9/29/2016 16:00:00,57.4,9/29/2016 16:00:00,13.38,9/29/2016 16:00:00,31.48,9/29/2016 16:00:00,11.97,10/7/2016 16:00:00,58.27,10/5/2016 16:00:00,69.8,10/14/2016 16:00:00,82.61,
9/30/2016 16:00:00,28.26,12/22/2016 16:00:00,39.56,9/30/2016 16:00:00,57.6,9/30/2016 16:00:00,13.6,9/30/2016 16:00:00,31.77,9/30/2016 16:00:00,12.07,10/11/2016 16:00:00,57.92,10/6/2016 16:00:00,69.72,10/17/2016 16:00:00,82.78,
10/3/2016 16:00:00,28.13,12/23/2016 16:00:00,39.5,10/3/2016 16:00:00,57.42,10/3/2016 16:00:00,14.25,10/3/2016 16:00:00,32.04,10/3/2016 16:00:00,12.1,10/12/2016 16:00:00,57.92,10/7/2016 16:00:00,69.52,10/18/2016 16:00:00,83.53,
10/4/2016 16:00:00,28.25,12/27/2016 16:00:00,39.58,10/4/2016 16:00:00,57.24,10/4/2016 16:00:00,14.09,10/4/2016 16:00:00,32.17,10/4/2016 16:00:00,12.2,10/13/2016 16:00:00,58.23,10/11/2016 16:00:00,69.87,10/19/2016 16:00:00,83.67,
10/5/2016 16:00:00,28.26,12/28/2016 16:00:00,39.25,10/5/2016 16:00:00,57.64,10/5/2016 16:00:00,13.9,10/5/2016 16:00:00,32.68,10/5/2016 16:00:00,12.48,10/14/2016 16:00:00,58.29,10/12/2016 16:00:00,69.99,10/20/2016 16:00:00,83.93,
10/6/2016 16:00:00,28.47,12/29/2016 16:00:00,39.14,10/6/2016 16:00:00,57.74,10/6/2016 16:00:00,13.4,10/6/2016 16:00:00,32.53,10/6/2016 16:00:00,12.39,10/17/2016 16:00:00,58.48,10/13/2016 16:00:00,70.24,10/21/2016 16:00:00,84.5,
10/7/2016 16:00:00,28.52,12/30/2016 16:00:00,38.59,10/7/2016 16:00:00,57.8,10/7/2016 16:00:00,13.11,10/7/2016 16:00:00,32.34,10/7/2016 16:00:00,12.29,10/18/2016 16:00:00,58.93,10/14/2016 16:00:00,70.2,10/24/2016 16:00:00,83.79,
10/10/2016 16:00:00,29.01,1/3/2017 16:00:00,39.31,10/10/2016 16:00:00,58.04,10/10/2016 16:00:00,13.4,10/10/2016 16:00:00,32.15,10/10/2016 16:00:00,12.12,10/19/2016 16:00:00,59.09,10/17/2016 16:00:00,70.12,10/25/2016 16:00:00,83.48,
10/11/2016 16:00:00,29.08,1/4/2017 16:00:00,39.35,10/11/2016 16:00:00,57.19,10/11/2016 16:00:00,13.34,10/11/2016 16:00:00,31.89,10/11/2016 16:00:00,11.99,10/20/2016 16:00:00,59.37,10/18/2016 16:00:00,70.78,10/26/2016 16:00:00,83.65,
10/12/2016 16:00:00,29.34,1/5/2017 16:00:00,39.7,10/12/2016 16:00:00,57.11,10/12/2016 16:00:00,13.43,10/12/2016 16:00:00,31.68,10/12/2016 16:00:00,11.96,10/21/2016 16:00:00,60,10/19/2016 16:00:00,70.87,10/27/2016 16:00:00,83.75,
10/13/2016 16:00:00,29.25,1/6/2017 16:00:00,40.31,10/13/2016 16:00:00,56.92,10/13/2016 16:00:00,13.35,10/13/2016 16:00:00,31.51,10/13/2016 16:00:00,11.91,10/24/2016 16:00:00,60.16,10/20/2016 16:00:00,70.98,10/28/2016 16:00:00,83.72,
10/14/2016 16:00:00,29.41,1/9/2017 16:00:00,40.33,10/14/2016 16:00:00,57.42,10/14/2016 16:00:00,13.1,10/14/2016 16:00:00,31.87,10/14/2016 16:00:00,11.91,10/25/2016 16:00:00,60.32,10/21/2016 16:00:00,71.25,10/31/2016 16:00:00,83.8,
10/17/2016 16:00:00,29.39,1/10/2017 16:00:00,40.24,10/17/2016 16:00:00,57.22,10/17/2016 16:00:00,12.93,10/17/2016 16:00:00,31.56,10/17/2016 16:00:00,11.88,10/26/2016 16:00:00,60.63,10/24/2016 16:00:00,71.79,11/1/2016 16:00:00,83.22,
10/18/2016 16:00:00,29.37,1/11/2017 16:00:00,40.4,10/18/2016 16:00:00,57.66,10/18/2016 16:00:00,13.27,10/18/2016 16:00:00,31.4,10/18/2016 16:00:00,11.89,10/27/2016 16:00:00,60.75,10/25/2016 16:00:00,71.81,11/2/2016 16:00:00,82.58,
10/19/2016 16:00:00,29.28,1/12/2017 16:00:00,40.32,10/19/2016 16:00:00,57.53,10/19/2016 16:00:00,13.57,10/19/2016 16:00:00,31.85,10/19/2016 16:00:00,12.01,10/28/2016 16:00:00,60.52,10/26/2016 16:00:00,71.76,11/3/2016 16:00:00,82.73,
10/20/2016 16:00:00,29.27,1/13/2017 16:00:00,40.39,10/20/2016 16:00:00,57.25,10/20/2016 16:00:00,13.27,10/20/2016 16:00:00,31.75,10/20/2016 16:00:00,11.97,10/31/2016 16:00:00,60.86,10/27/2016 16:00:00,72.23,11/4/2016 16:00:00,82.06,
10/21/2016 16:00:00,29.15,1/17/2017 16:00:00,40.23,10/21/2016 16:00:00,59.66,10/21/2016 16:00:00,13.34,10/21/2016 16:00:00,32.04,10/21/2016 16:00:00,12.02,11/1/2016 16:00:00,60.78,10/28/2016 16:00:00,72.09,11/7/2016 16:00:00,83.08,
10/24/2016 16:00:00,29.41,1/18/2017 16:00:00,40.3,10/24/2016 16:00:00,61,10/24/2016 16:00:00,13.52,10/24/2016 16:00:00,32.98,10/24/2016 16:00:00,12.19,11/2/2016 16:00:00,60.42,10/31/2016 16:00:00,72.08,11/8/2016 16:00:00,83.51,
10/25/2016 16:00:00,29.56,1/19/2017 16:00:00,40.11,10/25/2016 16:00:00,60.99,10/25/2016 16:00:00,13.49,10/25/2016 16:00:00,31.6,10/25/2016 16:00:00,11.85,11/3/2016 16:00:00,60.38,11/1/2016 16:00:00,72.03,11/9/2016 16:00:00,84.34,
10/26/2016 16:00:00,28.9,1/20/2017 16:00:00,40.25,10/26/2016 16:00:00,60.63,10/26/2016 16:00:00,13.48,10/26/2016 16:00:00,31.58,10/26/2016 16:00:00,11.88,11/4/2016 16:00:00,59.71,11/2/2016 16:00:00,71.31,11/10/2016 16:00:00,85.78,
10/27/2016 16:00:00,28.62,1/23/2017 16:00:00,40.97,10/27/2016 16:00:00,60.1,10/27/2016 16:00:00,13.6,10/27/2016 16:00:00,31.33,10/27/2016 16:00:00,11.74,11/7/2016 16:00:00,60.37,11/3/2016 16:00:00,71.62,11/11/2016 16:00:00,85.98,
10/28/2016 16:00:00,28.43,1/24/2017 16:00:00,41.19,10/28/2016 16:00:00,59.87,10/28/2016 16:00:00,13.33,10/28/2016 16:00:00,31.32,10/28/2016 16:00:00,11.72,11/8/2016 16:00:00,60.53,11/4/2016 16:00:00,70.98,11/14/2016 16:00:00,86.63,
10/31/2016 16:00:00,28.39,1/25/2017 16:00:00,41.78,10/31/2016 16:00:00,59.92,10/31/2016 16:00:00,13.18,10/31/2016 16:00:00,31.6,10/31/2016 16:00:00,11.74,11/9/2016 16:00:00,60.56,11/7/2016 16:00:00,71.77,11/15/2016 16:00:00,86.02,
11/1/2016 16:00:00,27.87,1/26/2017 16:00:00,41.61,11/1/2016 16:00:00,59.8,11/1/2016 16:00:00,12.72,11/1/2016 16:00:00,31.48,11/1/2016 16:00:00,11.61,11/10/2016 16:00:00,61.89,11/8/2016 16:00:00,72.21,11/16/2016 16:00:00,86.03,
11/2/2016 16:00:00,27.9,1/27/2017 16:00:00,41.17,11/2/2016 16:00:00,59.43,11/2/2016 16:00:00,12.53,11/2/2016 16:00:00,31.45,11/2/2016 16:00:00,11.4,11/11/2016 16:00:00,61.66,11/9/2016 16:00:00,71.63,11/17/2016 16:00:00,86.83,
11/3/2016 16:00:00,27.46,1/30/2017 16:00:00,40.12,11/3/2016 16:00:00,59.21,11/3/2016 16:00:00,12.49,11/3/2016 16:00:00,31.07,11/3/2016 16:00:00,11.35,11/14/2016 16:00:00,62.92,11/10/2016 16:00:00,71.72,11/18/2016 16:00:00,87.27,
11/4/2016 16:00:00,27.21,1/31/2017 16:00:00,39.84,11/4/2016 16:00:00,58.71,11/4/2016 16:00:00,12.7,11/4/2016 16:00:00,31.16,11/4/2016 16:00:00,11.34,11/15/2016 16:00:00,62.4,11/11/2016 16:00:00,71.03,11/21/2016 16:00:00,88.95,
11/7/2016 16:00:00,27.6,2/1/2017 16:00:00,39.78,11/7/2016 16:00:00,60.42,11/7/2016 16:00:00,12.88,11/7/2016 16:00:00,32.02,11/7/2016 16:00:00,11.58,11/16/2016 16:00:00,62.4,11/14/2016 16:00:00,69.88,11/22/2016 16:00:00,89.25,
11/8/2016 16:00:00,27.77,2/2/2017 16:00:00,39.93,11/8/2016 16:00:00,60.47,11/8/2016 16:00:00,13,11/8/2016 16:00:00,31.73,11/8/2016 16:00:00,11.48,11/17/2016 16:00:00,62.75,11/15/2016 16:00:00,70.41,11/23/2016 16:00:00,89.83,
11/9/2016 16:00:00,27.72,2/3/2017 16:00:00,40.07,11/9/2016 16:00:00,60.17,11/9/2016 16:00:00,12.67,11/9/2016 16:00:00,30.96,11/9/2016 16:00:00,11.58,11/18/2016 16:00:00,63.27,11/16/2016 16:00:00,70.61,11/24/2016 16:00:00,89.65,
11/10/2016 16:00:00,26.95,2/6/2017 16:00:00,40.07,11/10/2016 16:00:00,58.7,11/10/2016 16:00:00,12.36,11/10/2016 16:00:00,32.73,11/10/2016 16:00:00,11.94,11/21/2016 16:00:00,63.32,11/17/2016 16:00:00,71.63,11/25/2016 16:00:00,89.73,
11/11/2016 16:00:00,27.11,2/7/2017 16:00:00,40.35,11/11/2016 16:00:00,59.02,11/11/2016 16:00:00,12.57,11/11/2016 16:00:00,34.02,11/11/2016 16:00:00,12.28,11/22/2016 16:00:00,63.59,11/18/2016 16:00:00,72,11/28/2016 16:00:00,89.27,
11/14/2016 16:00:00,26.43,2/8/2017 16:00:00,40.42,11/14/2016 16:00:00,58.12,11/14/2016 16:00:00,12.1,11/14/2016 16:00:00,33.28,11/14/2016 16:00:00,12.06,11/23/2016 16:00:00,63.95,11/21/2016 16:00:00,72.62,11/29/2016 16:00:00,90.12,
11/15/2016 16:00:00,26.78,2/9/2017 16:00:00,40.48,11/15/2016 16:00:00,58.87,11/15/2016 16:00:00,12.25,11/15/2016 16:00:00,33.43,11/15/2016 16:00:00,12.04,11/24/2016 16:00:00,64.13,11/22/2016 16:00:00,72.66,11/30/2016 16:00:00,87.08,
11/16/2016 16:00:00,27.5,2/10/2017 16:00:00,40.68,11/16/2016 16:00:00,59.65,11/16/2016 16:00:00,12.26,11/16/2016 16:00:00,33.23,11/16/2016 16:00:00,12,11/25/2016 16:00:00,64.32,11/23/2016 16:00:00,72.63,12/1/2016 16:00:00,87.3,
11/17/2016 16:00:00,27.49,2/13/2017 16:00:00,40.96,11/17/2016 16:00:00,60.64,11/17/2016 16:00:00,12.58,11/17/2016 16:00:00,33.42,11/17/2016 16:00:00,11.87,11/28/2016 16:00:00,63.93,11/24/2016 16:00:00,72.62,12/2/2016 16:00:00,87.73,
11/18/2016 16:00:00,27.52,2/14/2017 16:00:00,41.02,11/18/2016 16:00:00,60.35,11/18/2016 16:00:00,12.33,11/18/2016 16:00:00,33,11/18/2016 16:00:00,11.76,11/29/2016 16:00:00,64.09,11/25/2016 16:00:00,72.9,12/5/2016 16:00:00,87.92,
11/21/2016 16:00:00,27.93,2/15/2017 16:00:00,40.95,11/21/2016 16:00:00,60.86,11/21/2016 16:00:00,12.3,11/21/2016 16:00:00,33.01,11/21/2016 16:00:00,11.79,11/30/2016 16:00:00,63.57,11/28/2016 16:00:00,72.52,12/6/2016 16:00:00,88.02,
11/22/2016 16:00:00,27.95,2/16/2017 16:00:00,41.21,11/22/2016 16:00:00,61.12,11/22/2016 16:00:00,12.74,11/22/2016 16:00:00,33.81,11/22/2016 16:00:00,11.89,12/1/2016 16:00:00,63.07,11/29/2016 16:00:00,73.7,12/7/2016 16:00:00,88.33,
11/23/2016 16:00:00,27.81,2/17/2017 16:00:00,41.4,11/23/2016 16:00:00,60.4,11/23/2016 16:00:00,12.88,11/23/2016 16:00:00,33.86,11/23/2016 16:00:00,11.9,12/2/2016 16:00:00,63.32,11/30/2016 16:00:00,74.14,12/8/2016 16:00:00,89.43,
11/25/2016 16:00:00,27.95,2/21/2017 16:00:00,41.58,11/25/2016 16:00:00,60.53,11/25/2016 16:00:00,13.11,11/25/2016 16:00:00,34.25,11/25/2016 16:00:00,12.04,12/5/2016 16:00:00,63.6,12/1/2016 16:00:00,74.09,12/9/2016 16:00:00,90.3,
11/28/2016 16:00:00,27.89,2/22/2017 16:00:00,41.54,11/28/2016 16:00:00,60.61,11/28/2016 16:00:00,13.07,11/28/2016 16:00:00,34.05,11/28/2016 16:00:00,11.92,12/6/2016 16:00:00,63.98,12/2/2016 16:00:00,74.37,12/12/2016 16:00:00,90.3,
11/29/2016 16:00:00,27.87,2/23/2017 16:00:00,41.57,11/29/2016 16:00:00,61.09,11/29/2016 16:00:00,12.64,11/29/2016 16:00:00,34.57,11/29/2016 16:00:00,11.92,12/7/2016 16:00:00,64.56,12/5/2016 16:00:00,74.29,12/13/2016 16:00:00,91.2,
11/30/2016 16:00:00,27.63,2/24/2017 16:00:00,41.43,11/30/2016 16:00:00,60.26,11/30/2016 16:00:00,12.63,11/30/2016 16:00:00,34.53,11/30/2016 16:00:00,11.96,12/8/2016 16:00:00,65.17,12/6/2016 16:00:00,74.68,12/14/2016 16:00:00,90.67,
12/1/2016 16:00:00,27.37,2/27/2017 16:00:00,41.46,12/1/2016 16:00:00,59.2,12/1/2016 16:00:00,12.13,12/1/2016 16:00:00,36.43,12/1/2016 16:00:00,12.43,12/9/2016 16:00:00,65.75,12/7/2016 16:00:00,75.6,12/15/2016 16:00:00,91.49,
12/2/2016 16:00:00,27.48,2/28/2017 16:00:00,41.16,12/2/2016 16:00:00,59.25,12/2/2016 16:00:00,12.1,12/2/2016 16:00:00,35.41,12/2/2016 16:00:00,12.24,12/12/2016 16:00:00,65.45,12/8/2016 16:00:00,76.17,12/16/2016 16:00:00,91.63,
12/5/2016 16:00:00,27.28,3/1/2017 16:00:00,41.76,12/5/2016 16:00:00,60.22,12/5/2016 16:00:00,12.45,12/5/2016 16:00:00,34.94,12/5/2016 16:00:00,12.44,12/13/2016 16:00:00,66.05,12/9/2016 16:00:00,76.87,12/19/2016 16:00:00,91.79,
12/6/2016 16:00:00,27.49,3/2/2017 16:00:00,41.53,12/6/2016 16:00:00,59.95,12/6/2016 16:00:00,12.39,12/6/2016 16:00:00,35.07,12/6/2016 16:00:00,12.56,12/14/2016 16:00:00,65.77,12/12/2016 16:00:00,76.53,12/20/2016 16:00:00,91.95,
12/7/2016 16:00:00,27.76,3/3/2017 16:00:00,41.45,12/7/2016 16:00:00,61.37,12/7/2016 16:00:00,12.88,12/7/2016 16:00:00,36.3,12/7/2016 16:00:00,13.06,12/15/2016 16:00:00,66.51,12/13/2016 16:00:00,77.09,12/21/2016 16:00:00,91.96,
12/8/2016 16:00:00,28.03,3/6/2017 16:00:00,41.39,12/8/2016 16:00:00,61.01,12/8/2016 16:00:00,12.82,12/8/2016 16:00:00,36.42,12/8/2016 16:00:00,13.03,12/16/2016 16:00:00,66.44,12/14/2016 16:00:00,76.59,12/22/2016 16:00:00,92.02,
12/9/2016 16:00:00,28.49,3/7/2017 16:00:00,41.6,12/9/2016 16:00:00,61.97,12/9/2016 16:00:00,12.81,12/9/2016 16:00:00,37.66,12/9/2016 16:00:00,13.17,12/19/2016 16:00:00,66.71,12/15/2016 16:00:00,76.47,12/23/2016 16:00:00,91.68,
12/12/2016 16:00:00,28.33,3/8/2017 16:00:00,41.77,12/12/2016 16:00:00,62.17,12/12/2016 16:00:00,12.83,12/12/2016 16:00:00,37.1,12/12/2016 16:00:00,12.82,12/20/2016 16:00:00,66.97,12/16/2016 16:00:00,76.04,12/28/2016 16:00:00,91.8,
12/13/2016 16:00:00,28.8,3/9/2017 16:00:00,41.93,12/13/2016 16:00:00,62.98,12/13/2016 16:00:00,13.21,12/13/2016 16:00:00,37.36,12/13/2016 16:00:00,12.77,12/21/2016 16:00:00,66.95,12/19/2016 16:00:00,76.04,12/29/2016 16:00:00,91.41,
12/14/2016 16:00:00,28.8,3/10/2017 16:00:00,42.16,12/14/2016 16:00:00,62.68,12/14/2016 16:00:00,13.25,12/14/2016 16:00:00,35.95,12/14/2016 16:00:00,12.53,12/22/2016 16:00:00,67.23,12/20/2016 16:00:00,75.89,12/30/2016 16:00:00,90.87,
12/15/2016 16:00:00,28.96,3/13/2017 16:00:00,42.28,12/15/2016 16:00:00,62.58,12/15/2016 16:00:00,13.17,12/15/2016 16:00:00,36.24,12/15/2016 16:00:00,12.58,12/23/2016 16:00:00,67.07,12/21/2016 16:00:00,75.82,1/3/2017 16:00:00,91.5,
12/16/2016 16:00:00,28.99,3/14/2017 16:00:00,42.28,12/16/2016 16:00:00,62.3,12/16/2016 16:00:00,13.5,12/16/2016 16:00:00,36.37,12/16/2016 16:00:00,12.63,12/28/2016 16:00:00,67.1,12/22/2016 16:00:00,76.14,1/4/2017 16:00:00,92.84,
12/19/2016 16:00:00,29.16,3/15/2017 16:00:00,42.36,12/19/2016 16:00:00,63.62,12/19/2016 16:00:00,13.52,12/19/2016 16:00:00,36.4,12/19/2016 16:00:00,12.66,12/29/2016 16:00:00,66.75,12/23/2016 16:00:00,76.04,1/5/2017 16:00:00,92.82,
12/20/2016 16:00:00,29.24,3/16/2017 16:00:00,42.44,12/20/2016 16:00:00,63.54,12/20/2016 16:00:00,13.92,12/20/2016 16:00:00,36.61,12/20/2016 16:00:00,12.78,12/30/2016 16:00:00,66.22,12/28/2016 16:00:00,76.22,1/6/2017 16:00:00,92.72,
12/21/2016 16:00:00,29.27,3/17/2017 16:00:00,42.61,12/21/2016 16:00:00,63.54,12/21/2016 16:00:00,13.85,12/21/2016 16:00:00,36.42,12/21/2016 16:00:00,12.64,1/3/2017 16:00:00,66.91,12/29/2016 16:00:00,75.39,1/9/2017 16:00:00,92.52,
